instance;g;num_cities;city;prize;penalty;avg_distance;pa
stilt316_12;2;316;223;40;40;1515469.250000;0.001056
stilt316_12;2;316;224;80;80;1183590.125000;0.005407
stilt316_12;2;316;225;94;94;1019029.000000;0.008671
stilt316_12;2;316;226;59;59;1096183.250000;0.003176
stilt316_12;2;316;227;24;24;1255582.500000;0.000459
stilt316_12;2;316;228;69;69;897937.375000;0.005302
stilt316_12;2;316;229;100;100;971424.250000;0.010294
stilt316_12;2;316;230;46;46;1152453.000000;0.001836
stilt316_12;2;316;231;86;86;1447912.750000;0.005108
stilt316_12;2;316;232;34;34;1046317.750000;0.001105
stilt316_12;2;316;233;36;36;1111730.250000;0.001166
stilt316_12;2;316;234;84;84;1163689.125000;0.006063
stilt316_12;2;316;235;79;79;1193651.250000;0.005228
stilt316_12;2;316;236;92;92;1139138.000000;0.007430
stilt316_12;2;316;237;85;85;1051455.000000;0.006871
stilt316_12;2;316;238;91;91;1234177.875000;0.006710
stilt316_12;2;316;239;8;8;1251756.500000;0.000051
stilt316_12;2;316;240;32;32;1428849.625000;0.000717
stilt316_12;2;316;241;28;28;1157682.500000;0.000677
stilt316_12;2;316;242;72;72;919141.437500;0.005640
stilt316_12;2;316;243;76;76;1013341.250000;0.005700
stilt316_12;2;316;244;81;81;919783.437500;0.007133
stilt316_12;2;316;245;70;70;1026480.437500;0.004774
stilt316_12;2;316;246;42;42;937629.375000;0.001881
stilt316_12;2;316;247;3;3;1414365.000000;0.000006
stilt316_12;2;316;248;49;49;1390692.875000;0.001726
stilt316_12;2;316;249;71;71;1404714.000000;0.003589
stilt316_12;2;316;250;92;92;1308230.500000;0.006470
stilt316_12;2;316;251;69;69;1382689.625000;0.003443
stilt316_12;2;316;252;48;48;1223410.250000;0.001883
stilt316_12;2;316;253;42;42;1007004.250000;0.001752
stilt316_12;2;316;254;73;73;1070467.625000;0.004978
stilt316_12;2;316;255;27;27;1418669.250000;0.000514
stilt316_12;2;316;256;35;35;1462213.000000;0.000838
stilt316_12;2;316;257;95;95;1165353.500000;0.007744
stilt316_12;2;316;258;50;50;1132847.750000;0.002207
stilt316_12;2;316;259;4;4;1670460.500000;0.000010
stilt316_12;2;316;260;94;94;1343966.125000;0.006575
stilt316_12;2;316;261;60;60;1289950.750000;0.002791
stilt316_12;2;316;262;53;53;1143864.250000;0.002456
stilt316_12;2;316;263;91;91;1023150.062500;0.008094
stilt316_12;2;316;264;59;59;1047378.750000;0.003324
stilt316_12;2;316;265;36;36;1031421.375000;0.001257
stilt316_12;2;316;266;33;33;1213849.000000;0.000897
stilt316_12;2;316;267;50;50;1342741.250000;0.001862
stilt316_12;2;316;268;20;20;1479008.875000;0.000270
stilt316_12;2;316;269;23;23;1027656.937500;0.000515
stilt316_12;2;316;270;58;58;1214360.750000;0.002770
stilt316_12;2;316;271;15;15;921795.312500;0.000244
stilt316_12;2;316;272;14;14;939988.625000;0.000209
stilt316_12;2;316;273;93;93;1029333.500000;0.008403
stilt316_12;2;316;274;90;90;1370357.250000;0.005911
stilt316_12;2;316;275;57;57;1061164.750000;0.003062
stilt316_12;2;316;276;63;63;995130.375000;0.003988
stilt316_12;2;316;277;95;95;1463090.000000;0.006168
stilt316_12;2;316;278;23;23;1252781.750000;0.000422
stilt316_12;2;316;279;75;75;1249844.625000;0.004501
stilt316_12;2;316;280;65;65;1172528.375000;0.003603
stilt316_12;2;316;281;15;15;905689.812500;0.000248
stilt316_12;2;316;282;44;44;1540305.750000;0.001257
stilt316_12;2;316;283;12;12;992670.750000;0.000145
stilt316_12;2;316;284;56;56;905869.250000;0.003462
stilt316_12;2;316;285;16;16;1116678.250000;0.000229
stilt316_12;2;316;286;2;2;1209546.375000;0.000003
stilt316_12;2;316;287;54;54;846792.687500;0.003444
stilt316_12;2;316;288;10;10;949569.250000;0.000105
stilt316_12;2;316;289;52;52;1199436.375000;0.002254
stilt316_12;2;316;290;21;21;1409214.000000;0.000313
stilt316_12;2;316;291;67;67;1387954.625000;0.003234
stilt316_12;2;316;292;74;74;862200.750000;0.006351
stilt316_12;2;316;293;74;74;1108150.250000;0.004942
stilt316_12;2;316;294;58;58;1182214.625000;0.002846
stilt316_12;2;316;295;33;33;1082288.000000;0.001006
stilt316_12;2;316;296;9;9;941006.687500;0.000086
stilt316_12;2;316;297;90;90;1416956.125000;0.005716
stilt316_12;2;316;298;46;46;1234939.500000;0.001713
stilt316_12;2;316;299;92;92;1323278.000000;0.006396
stilt316_12;2;316;300;77;77;1314692.750000;0.004510
stilt316_12;2;316;301;67;67;1087458.375000;0.004128
stilt316_12;2;316;302;70;70;940901.750000;0.005208
stilt316_12;2;316;303;53;53;1060941.750000;0.002648
stilt316_12;2;316;304;60;60;918457.250000;0.003920
stilt316_12;2;316;305;59;59;1237711.250000;0.002812
stilt316_12;2;316;306;10;10;1092220.000000;0.000092
stilt316_12;2;316;307;85;85;1110845.125000;0.006504
stilt316_12;2;316;308;17;17;1308569.250000;0.000221
stilt316_12;2;316;309;33;33;1238199.500000;0.000880
stilt316_12;2;316;310;60;60;1125292.250000;0.003199
stilt316_12;2;316;311;81;81;1039980.750000;0.006309
stilt316_12;2;316;312;11;11;988933.375000;0.000122
stilt316_12;2;316;313;3;3;1348769.875000;0.000007
stilt316_12;2;316;314;56;56;1346694.500000;0.002329
stilt316_12;2;316;315;66;66;1068873.125000;0.004075
stilt316_12;5;316;0;0;99999999;1401585.000000;0.000000
stilt316_12;5;316;1;89;89;1545196.000000;0.005126
stilt316_12;5;316;2;56;56;1295340.750000;0.002421
stilt316_12;5;316;3;78;78;1098916.250000;0.005536
stilt316_12;5;316;4;59;59;1291298.125000;0.002696
stilt316_12;5;316;5;90;90;1026022.125000;0.007895
stilt316_12;5;316;6;96;96;1449581.750000;0.006358
stilt316_12;5;316;7;49;49;1129871.750000;0.002125
stilt316_12;5;316;8;71;71;1012453.062500;0.004979
stilt316_12;5;316;9;55;55;1153393.000000;0.002623
stilt316_12;5;316;10;71;71;950259.250000;0.005305
stilt316_12;5;316;11;49;49;1081403.500000;0.002220
stilt316_12;5;316;12;35;35;960648.000000;0.001275
stilt316_12;5;316;13;86;86;869513.375000;0.008506
stilt316_12;5;316;14;74;74;973117.312500;0.005627
stilt316_12;5;316;15;64;64;1000249.750000;0.004095
stilt316_12;5;316;16;75;75;1214539.875000;0.004631
stilt316_12;5;316;17;95;95;1119518.250000;0.008062
stilt316_12;5;316;18;65;65;1400495.375000;0.003017
stilt316_12;5;316;19;58;58;1374726.250000;0.002447
stilt316_12;5;316;20;41;41;1242384.250000;0.001353
stilt316_12;5;316;21;53;53;1270341.250000;0.002211
stilt316_12;5;316;22;45;45;1013078.750000;0.001999
stilt316_12;5;316;23;22;22;1174201.375000;0.000412
stilt316_12;5;316;24;86;86;931694.062500;0.007938
stilt316_12;5;316;25;98;98;1122160.750000;0.008558
stilt316_12;5;316;26;8;8;860582.625000;0.000074
stilt316_12;5;316;27;52;52;1487173.875000;0.001818
stilt316_12;5;316;28;56;56;1164680.250000;0.002693
stilt316_12;5;316;29;11;11;1237207.500000;0.000098
stilt316_12;5;316;30;44;44;1350713.750000;0.001433
stilt316_12;5;316;31;56;56;1461772.750000;0.002145
stilt316_12;5;316;32;63;63;1230015.250000;0.003227
stilt316_12;5;316;33;99;99;1177352.500000;0.008325
stilt316_12;5;316;34;33;33;922544.750000;0.001180
stilt316_12;5;316;35;21;21;1330593.000000;0.000331
stilt316_12;5;316;36;89;89;1174632.250000;0.006743
stilt316_12;5;316;37;92;92;975951.437500;0.008673
stilt316_12;5;316;38;70;70;932867.812500;0.005253
stilt316_12;5;316;39;23;23;1168725.875000;0.000453
stilt316_12;5;316;40;47;47;1089353.125000;0.002028
stilt316_12;5;316;41;4;4;1266024.250000;0.000013
stilt316_12;5;316;42;35;35;1189709.750000;0.001030
stilt316_12;5;316;43;81;81;934049.000000;0.007024
stilt316_12;5;316;44;89;89;1194863.500000;0.006629
stilt316_12;5;316;45;8;8;1570656.750000;0.000041
stilt316_12;5;316;46;8;8;1218103.250000;0.000053
stilt316_12;5;316;47;63;63;1007871.750000;0.003938
stilt316_12;5;316;48;66;66;1043335.750000;0.004175
stilt316_12;5;316;49;72;72;1189947.750000;0.004356
stilt316_12;5;316;50;21;21;1148785.125000;0.000384
stilt316_12;5;316;51;7;7;1231171.000000;0.000040
stilt316_12;5;316;52;88;88;913243.000000;0.008480
stilt316_12;5;316;53;29;29;862729.500000;0.000975
stilt316_12;5;316;54;92;92;1036500.500000;0.008166
stilt316_12;5;316;55;73;73;852604.500000;0.006250
stilt316_12;5;316;56;90;90;1225909.875000;0.006607
stilt316_12;5;316;57;100;100;1147450.375000;0.008715
stilt316_12;5;316;58;88;88;1191013.500000;0.006502
stilt316_12;5;316;59;45;45;1068913.500000;0.001894
stilt316_12;5;316;60;73;73;1310460.375000;0.004067
stilt316_12;5;316;61;32;32;1096394.500000;0.000934
stilt316_12;5;316;62;1;1;922733.375000;0.000001
stilt316_12;5;316;63;36;36;1309814.500000;0.000989
stilt316_12;5;316;64;30;30;1265308.625000;0.000711
stilt316_12;5;316;65;97;97;1098909.500000;0.008562
stilt316_12;5;316;66;57;57;1165184.000000;0.002788
stilt316_12;5;316;67;19;19;948135.625000;0.000381
stilt316_12;5;316;68;52;52;879647.250000;0.003074
stilt316_12;5;316;69;89;89;1294491.000000;0.006119
stilt316_12;5;316;70;41;41;846287.250000;0.001986
stilt316_12;5;316;71;99;99;1433802.375000;0.006836
stilt316_12;5;316;72;92;92;1335024.000000;0.006340
stilt316_12;5;316;73;75;75;913362.875000;0.006159
stilt316_12;5;316;74;43;43;1346834.250000;0.001373
stilt316_12;5;316;75;81;81;1173984.250000;0.005589
stilt316_12;5;316;76;46;46;1004556.125000;0.002106
stilt316_12;5;316;77;50;50;1061921.875000;0.002354
stilt316_12;5;316;78;7;7;1313918.500000;0.000037
stilt316_12;5;316;79;12;12;972244.500000;0.000148
stilt316_12;5;316;80;85;85;1258053.625000;0.005743
stilt316_12;5;316;81;91;91;894891.750000;0.009254
stilt316_12;5;316;82;82;82;1329875.000000;0.005056
stilt316_12;5;316;83;73;73;1064812.000000;0.005005
stilt316_12;5;316;84;83;83;1470386.000000;0.004685
stilt316_12;5;316;85;74;74;886563.375000;0.006177
stilt316_12;5;316;86;9;9;1139235.750000;0.000071
stilt316_12;5;316;87;72;72;1003433.812500;0.005166
stilt316_12;5;316;88;36;36;1248036.750000;0.001038
stilt316_12;5;316;89;97;97;1031075.125000;0.009125
stilt316_12;5;316;90;80;80;1228958.750000;0.005208
stilt316_12;5;316;91;9;9;911501.312500;0.000089
stilt316_12;5;316;92;28;28;914002.062500;0.000858
stilt316_12;5;316;93;80;80;846929.937500;0.007557
stilt316_12;5;316;94;45;45;1181479.000000;0.001714
stilt316_12;5;316;95;58;58;1168833.250000;0.002878
stilt316_12;5;316;96;41;41;1204512.000000;0.001396
stilt316_12;5;316;97;64;64;1476395.625000;0.002774
stilt316_12;5;316;98;40;40;1206681.625000;0.001326
stilt316_12;5;316;99;92;92;995531.312500;0.008502
stilt316_12;5;316;100;53;53;1179869.000000;0.002381
stilt316_12;5;316;101;80;80;898857.250000;0.007120
stilt316_12;5;316;102;54;54;1544884.250000;0.001888
stilt316_12;5;316;103;9;9;1387458.000000;0.000058
stilt316_12;5;316;104;19;19;1300096.000000;0.000278
stilt316_12;5;316;105;96;96;1157779.000000;0.007960
stilt316_12;5;316;106;52;52;994660.125000;0.002719
stilt316_12;5;316;107;28;28;1106658.250000;0.000708
stilt316_12;5;316;108;10;10;1418069.125000;0.000071
stilt316_12;5;316;109;22;22;967266.562500;0.000500
stilt316_12;5;316;110;2;2;931271.875000;0.000004
stilt316_12;5;316;111;94;94;1324143.750000;0.006673
stilt316_12;5;316;112;13;13;1280280.750000;0.000132
stilt316_12;5;316;113;84;84;1067775.000000;0.006608
stilt316_12;5;316;114;66;66;938601.625000;0.004641
stilt316_12;5;316;115;58;58;1406151.875000;0.002392
stilt316_12;5;316;116;20;20;1220215.000000;0.000328
stilt316_12;5;316;117;75;75;1063146.500000;0.005291
stilt316_12;5;316;118;30;30;1299093.000000;0.000693
stilt316_12;5;316;119;19;19;1254289.250000;0.000288
stilt316_12;5;316;120;34;34;869291.250000;0.001330
stilt316_12;5;316;121;10;10;1169955.625000;0.000085
stilt316_12;5;316;122;28;28;904255.500000;0.000867
stilt316_12;5;316;123;62;62;978089.500000;0.003930
stilt316_12;5;316;124;53;53;1331969.750000;0.002109
stilt316_12;5;316;125;35;35;983435.875000;0.001246
stilt316_12;5;316;126;19;19;1329180.000000;0.000272
stilt316_12;5;316;127;57;57;1217113.375000;0.002669
stilt316_12;5;316;128;63;63;1223469.625000;0.003244
stilt316_12;5;316;129;22;22;1331068.750000;0.000364
stilt316_12;5;316;130;12;12;1249316.875000;0.000115
stilt316_12;5;316;131;79;79;1171105.375000;0.005329
stilt316_12;5;316;132;65;65;958050.875000;0.004410
stilt316_12;5;316;133;66;66;1571657.750000;0.002772
stilt316_12;5;316;134;87;87;1202402.750000;0.006295
stilt316_12;5;316;135;84;84;1127687.000000;0.006257
stilt316_12;5;316;136;25;25;1136827.250000;0.000550
stilt316_12;5;316;137;39;39;1284957.000000;0.001184
stilt316_12;5;316;138;75;75;1002094.875000;0.005613
stilt316_12;5;316;139;34;34;1183997.625000;0.000976
stilt316_12;5;316;140;61;61;1475783.875000;0.002521
stilt316_12;5;316;141;76;76;1356478.500000;0.004258
stilt316_12;5;316;142;91;91;1303834.500000;0.006351
stilt316_12;5;316;143;37;37;910423.687500;0.001504
stilt316_12;5;316;144;23;23;1026902.375000;0.000515
stilt316_12;5;316;145;57;57;1160551.750000;0.002800
stilt316_12;5;316;146;95;95;1446724.500000;0.006238
stilt316_12;5;316;147;43;43;1009252.875000;0.001832
stilt316_12;5;316;148;95;95;1018761.125000;0.008859
stilt316_12;5;316;149;87;87;956122.312500;0.007916
stilt316_12;5;316;150;61;61;1418239.250000;0.002624
stilt316_12;5;316;151;28;28;935287.125000;0.000838
stilt316_12;5;316;152;60;60;1102765.875000;0.003265
stilt316_12;5;316;153;52;52;966406.750000;0.002798
stilt316_12;5;316;154;53;53;1094392.000000;0.002567
stilt316_12;5;316;155;12;12;1145140.375000;0.000126
stilt316_12;5;316;156;51;51;1017014.312500;0.002557
stilt316_12;5;316;157;35;35;878996.250000;0.001394
stilt316_12;5;316;158;32;32;1199900.250000;0.000853
stilt316_12;5;316;159;13;13;897716.250000;0.000188
stilt316_12;5;316;160;57;57;1194075.000000;0.002721
stilt316_12;5;316;161;43;43;944682.250000;0.001957
stilt316_12;5;316;162;91;91;940258.500000;0.008807
stilt316_12;5;316;163;21;21;1074702.875000;0.000410
stilt316_12;5;316;164;72;72;1231431.125000;0.004210
stilt316_12;5;316;165;78;78;1157671.625000;0.005255
stilt316_12;5;316;166;68;68;857492.000000;0.005392
stilt316_12;5;316;167;60;60;1121170.250000;0.003211
stilt316_12;5;316;168;80;80;1227921.500000;0.005212
stilt316_12;5;316;169;42;42;1034261.312500;0.001706
stilt316_12;5;316;170;57;57;1560596.000000;0.002082
stilt316_12;5;316;171;4;4;1274584.375000;0.000013
stilt316_12;5;316;172;18;18;898568.375000;0.000361
stilt316_12;5;316;173;48;48;1072413.500000;0.002148
stilt316_12;5;316;174;3;3;866713.000000;0.000010
stilt316_12;5;316;175;40;40;1133607.000000;0.001411
stilt316_12;5;316;176;68;68;1172967.625000;0.003942
stilt316_12;5;316;177;61;61;1278844.125000;0.002910
stilt316_12;5;316;178;46;46;1066753.750000;0.001984
stilt316_12;5;316;179;62;62;987144.062500;0.003894
stilt316_12;5;316;180;48;48;889282.875000;0.002591
stilt316_12;5;316;181;71;71;1567291.000000;0.003216
stilt316_12;5;316;182;53;53;1090384.000000;0.002576
stilt316_12;5;316;183;71;71;1132653.375000;0.004451
stilt316_12;5;316;184;86;86;992835.437500;0.007449
stilt316_12;5;316;185;70;70;1271116.500000;0.003855
stilt316_12;5;316;186;83;83;1362637.375000;0.005056
stilt316_12;5;316;187;36;36;1524233.250000;0.000850
stilt316_12;5;316;188;4;4;1136120.875000;0.000014
stilt316_12;5;316;189;77;77;1105143.375000;0.005365
stilt316_12;5;316;190;49;49;1402258.250000;0.001712
stilt316_12;5;316;191;60;60;1039749.625000;0.003462
stilt316_12;5;316;192;84;84;1008142.000000;0.006999
stilt316_12;5;316;193;3;3;981378.062500;0.000009
stilt316_12;5;316;194;45;45;954720.125000;0.002121
stilt316_12;5;316;195;55;55;996997.375000;0.003034
stilt316_12;5;316;196;80;80;1445174.500000;0.004429
stilt316_12;5;316;197;12;12;1061982.750000;0.000136
stilt316_12;5;316;198;78;78;1032550.375000;0.005892
stilt316_12;5;316;199;23;23;1071027.750000;0.000494
stilt316_12;5;316;200;17;17;961701.375000;0.000301
stilt316_12;5;316;201;35;35;929971.125000;0.001317
stilt316_12;5;316;202;90;90;898419.375000;0.009016
stilt316_12;5;316;203;35;35;1209204.750000;0.001013
stilt316_12;5;316;204;82;82;1196759.250000;0.005619
stilt316_12;5;316;205;93;93;1345577.625000;0.006428
stilt316_12;5;316;206;38;38;1289059.125000;0.001120
stilt316_12;5;316;207;12;12;1194310.750000;0.000121
stilt316_12;5;316;208;53;53;1382253.250000;0.002032
stilt316_12;5;316;209;47;47;1373085.875000;0.001609
stilt316_12;5;316;210;37;37;870599.562500;0.001572
stilt316_12;5;316;211;64;64;1092736.750000;0.003748
stilt316_12;5;316;212;81;81;1003127.000000;0.006541
stilt316_12;5;316;213;90;90;847183.875000;0.009561
stilt316_12;5;316;214;35;35;897044.500000;0.001366
stilt316_12;5;316;215;67;67;1057782.000000;0.004244
stilt316_12;5;316;216;59;59;978809.750000;0.003556
stilt316_12;5;316;217;80;80;1305390.500000;0.004903
stilt316_12;5;316;218;66;66;1198861.500000;0.003633
stilt316_12;5;316;219;26;26;1315079.375000;0.000514
stilt316_12;5;316;220;57;57;1250068.000000;0.002599
stilt316_12;5;316;221;78;78;1162236.500000;0.005235
stilt316_12;5;316;222;50;50;1304763.000000;0.001916
stilt316_12;5;316;223;40;40;1515469.250000;0.001056
stilt316_12;5;316;224;80;80;1183590.125000;0.005407
stilt316_12;5;316;225;94;94;1019029.000000;0.008671
stilt316_12;5;316;226;59;59;1096183.250000;0.003176
stilt316_12;5;316;227;24;24;1255582.500000;0.000459
stilt316_12;5;316;228;69;69;897937.375000;0.005302
stilt316_12;5;316;229;100;100;971424.250000;0.010294
stilt316_12;5;316;230;46;46;1152453.000000;0.001836
stilt316_12;5;316;231;86;86;1447912.750000;0.005108
stilt316_12;5;316;232;34;34;1046317.750000;0.001105
stilt316_12;5;316;233;36;36;1111730.250000;0.001166
stilt316_12;5;316;234;84;84;1163689.125000;0.006063
stilt316_12;5;316;235;79;79;1193651.250000;0.005228
stilt316_12;5;316;236;92;92;1139138.000000;0.007430
stilt316_12;5;316;237;85;85;1051455.000000;0.006871
stilt316_12;5;316;238;91;91;1234177.875000;0.006710
stilt316_12;5;316;239;8;8;1251756.500000;0.000051
stilt316_12;5;316;240;32;32;1428849.625000;0.000717
stilt316_12;5;316;241;28;28;1157682.500000;0.000677
stilt316_12;5;316;242;72;72;919141.437500;0.005640
stilt316_12;5;316;243;76;76;1013341.250000;0.005700
stilt316_12;5;316;244;81;81;919783.437500;0.007133
stilt316_12;5;316;245;70;70;1026480.437500;0.004774
stilt316_12;5;316;246;42;42;937629.375000;0.001881
stilt316_12;5;316;247;3;3;1414365.000000;0.000006
stilt316_12;5;316;248;49;49;1390692.875000;0.001726
stilt316_12;5;316;249;71;71;1404714.000000;0.003589
stilt316_12;5;316;250;92;92;1308230.500000;0.006470
stilt316_12;5;316;251;69;69;1382689.625000;0.003443
stilt316_12;5;316;252;48;48;1223410.250000;0.001883
stilt316_12;5;316;253;42;42;1007004.250000;0.001752
stilt316_12;5;316;254;73;73;1070467.625000;0.004978
stilt316_12;5;316;255;27;27;1418669.250000;0.000514
stilt316_12;5;316;256;35;35;1462213.000000;0.000838
stilt316_12;5;316;257;95;95;1165353.500000;0.007744
stilt316_12;5;316;258;50;50;1132847.750000;0.002207
stilt316_12;5;316;259;4;4;1670460.500000;0.000010
stilt316_12;5;316;260;94;94;1343966.125000;0.006575
stilt316_12;5;316;261;60;60;1289950.750000;0.002791
stilt316_12;5;316;262;53;53;1143864.250000;0.002456
stilt316_12;5;316;263;91;91;1023150.062500;0.008094
stilt316_12;5;316;264;59;59;1047378.750000;0.003324
stilt316_12;5;316;265;36;36;1031421.375000;0.001257
stilt316_12;5;316;266;33;33;1213849.000000;0.000897
stilt316_12;5;316;267;50;50;1342741.250000;0.001862
stilt316_12;5;316;268;20;20;1479008.875000;0.000270
stilt316_12;5;316;269;23;23;1027656.937500;0.000515
stilt316_12;5;316;270;58;58;1214360.750000;0.002770
stilt316_12;5;316;271;15;15;921795.312500;0.000244
stilt316_12;5;316;272;14;14;939988.625000;0.000209
stilt316_12;5;316;273;93;93;1029333.500000;0.008403
stilt316_12;5;316;274;90;90;1370357.250000;0.005911
stilt316_12;5;316;275;57;57;1061164.750000;0.003062
stilt316_12;5;316;276;63;63;995130.375000;0.003988
stilt316_12;5;316;277;95;95;1463090.000000;0.006168
stilt316_12;5;316;278;23;23;1252781.750000;0.000422
stilt316_12;5;316;279;75;75;1249844.625000;0.004501
stilt316_12;5;316;280;65;65;1172528.375000;0.003603
stilt316_12;5;316;281;15;15;905689.812500;0.000248
stilt316_12;5;316;282;44;44;1540305.750000;0.001257
stilt316_12;5;316;283;12;12;992670.750000;0.000145
stilt316_12;5;316;284;56;56;905869.250000;0.003462
stilt316_12;5;316;285;16;16;1116678.250000;0.000229
stilt316_12;5;316;286;2;2;1209546.375000;0.000003
stilt316_12;5;316;287;54;54;846792.687500;0.003444
stilt316_12;5;316;288;10;10;949569.250000;0.000105
stilt316_12;5;316;289;52;52;1199436.375000;0.002254
stilt316_12;5;316;290;21;21;1409214.000000;0.000313
stilt316_12;5;316;291;67;67;1387954.625000;0.003234
stilt316_12;5;316;292;74;74;862200.750000;0.006351
stilt316_12;5;316;293;74;74;1108150.250000;0.004942
stilt316_12;5;316;294;58;58;1182214.625000;0.002846
stilt316_12;5;316;295;33;33;1082288.000000;0.001006
stilt316_12;5;316;296;9;9;941006.687500;0.000086
stilt316_12;5;316;297;90;90;1416956.125000;0.005716
stilt316_12;5;316;298;46;46;1234939.500000;0.001713
stilt316_12;5;316;299;92;92;1323278.000000;0.006396
stilt316_12;5;316;300;77;77;1314692.750000;0.004510
stilt316_12;5;316;301;67;67;1087458.375000;0.004128
stilt316_12;5;316;302;70;70;940901.750000;0.005208
stilt316_12;5;316;303;53;53;1060941.750000;0.002648
stilt316_12;5;316;304;60;60;918457.250000;0.003920
stilt316_12;5;316;305;59;59;1237711.250000;0.002812
stilt316_12;5;316;306;10;10;1092220.000000;0.000092
stilt316_12;5;316;307;85;85;1110845.125000;0.006504
stilt316_12;5;316;308;17;17;1308569.250000;0.000221
stilt316_12;5;316;309;33;33;1238199.500000;0.000880
stilt316_12;5;316;310;60;60;1125292.250000;0.003199
stilt316_12;5;316;311;81;81;1039980.750000;0.006309
stilt316_12;5;316;312;11;11;988933.375000;0.000122
stilt316_12;5;316;313;3;3;1348769.875000;0.000007
stilt316_12;5;316;314;56;56;1346694.500000;0.002329
stilt316_12;5;316;315;66;66;1068873.125000;0.004075
stilt316_12;8;316;0;0;99999999;1401585.000000;0.000000
stilt316_12;8;316;1;89;89;1545196.000000;0.005126
stilt316_12;8;316;2;56;56;1295340.750000;0.002421
stilt316_12;8;316;3;78;78;1098916.250000;0.005536
stilt316_12;8;316;4;59;59;1291298.125000;0.002696
stilt316_12;8;316;5;90;90;1026022.125000;0.007895
stilt316_12;8;316;6;96;96;1449581.750000;0.006358
stilt316_12;8;316;7;49;49;1129871.750000;0.002125
stilt316_12;8;316;8;71;71;1012453.062500;0.004979
stilt316_12;8;316;9;55;55;1153393.000000;0.002623
stilt316_12;8;316;10;71;71;950259.250000;0.005305
stilt316_12;8;316;11;49;49;1081403.500000;0.002220
stilt316_12;8;316;12;35;35;960648.000000;0.001275
stilt316_12;8;316;13;86;86;869513.375000;0.008506
stilt316_12;8;316;14;74;74;973117.312500;0.005627
stilt316_12;8;316;15;64;64;1000249.750000;0.004095
stilt316_12;8;316;16;75;75;1214539.875000;0.004631
stilt316_12;8;316;17;95;95;1119518.250000;0.008062
stilt316_12;8;316;18;65;65;1400495.375000;0.003017
stilt316_12;8;316;19;58;58;1374726.250000;0.002447
stilt316_12;8;316;20;41;41;1242384.250000;0.001353
stilt316_12;8;316;21;53;53;1270341.250000;0.002211
stilt316_12;8;316;22;45;45;1013078.750000;0.001999
stilt316_12;8;316;23;22;22;1174201.375000;0.000412
stilt316_12;8;316;24;86;86;931694.062500;0.007938
stilt316_12;8;316;25;98;98;1122160.750000;0.008558
stilt316_12;8;316;26;8;8;860582.625000;0.000074
stilt316_12;8;316;27;52;52;1487173.875000;0.001818
stilt316_12;8;316;28;56;56;1164680.250000;0.002693
stilt316_12;8;316;29;11;11;1237207.500000;0.000098
stilt316_12;8;316;30;44;44;1350713.750000;0.001433
stilt316_12;8;316;31;56;56;1461772.750000;0.002145
stilt316_12;8;316;32;63;63;1230015.250000;0.003227
stilt316_12;8;316;33;99;99;1177352.500000;0.008325
stilt316_12;8;316;34;33;33;922544.750000;0.001180
stilt316_12;8;316;35;21;21;1330593.000000;0.000331
stilt316_12;8;316;36;89;89;1174632.250000;0.006743
stilt316_12;8;316;37;92;92;975951.437500;0.008673
stilt316_12;8;316;38;70;70;932867.812500;0.005253
stilt316_12;8;316;39;23;23;1168725.875000;0.000453
stilt316_12;8;316;40;47;47;1089353.125000;0.002028
stilt316_12;8;316;41;4;4;1266024.250000;0.000013
stilt316_12;8;316;42;35;35;1189709.750000;0.001030
stilt316_12;8;316;43;81;81;934049.000000;0.007024
stilt316_12;8;316;44;89;89;1194863.500000;0.006629
stilt316_12;8;316;45;8;8;1570656.750000;0.000041
stilt316_12;8;316;46;8;8;1218103.250000;0.000053
stilt316_12;8;316;47;63;63;1007871.750000;0.003938
stilt316_12;8;316;48;66;66;1043335.750000;0.004175
stilt316_12;8;316;49;72;72;1189947.750000;0.004356
stilt316_12;8;316;50;21;21;1148785.125000;0.000384
stilt316_12;8;316;51;7;7;1231171.000000;0.000040
stilt316_12;8;316;52;88;88;913243.000000;0.008480
stilt316_12;8;316;53;29;29;862729.500000;0.000975
stilt316_12;8;316;54;92;92;1036500.500000;0.008166
stilt316_12;8;316;55;73;73;852604.500000;0.006250
stilt316_12;8;316;56;90;90;1225909.875000;0.006607
stilt316_12;8;316;57;100;100;1147450.375000;0.008715
stilt316_12;8;316;58;88;88;1191013.500000;0.006502
stilt316_12;8;316;59;45;45;1068913.500000;0.001894
stilt316_12;8;316;60;73;73;1310460.375000;0.004067
stilt316_12;8;316;61;32;32;1096394.500000;0.000934
stilt316_12;8;316;62;1;1;922733.375000;0.000001
stilt316_12;8;316;63;36;36;1309814.500000;0.000989
stilt316_12;8;316;64;30;30;1265308.625000;0.000711
stilt316_12;8;316;65;97;97;1098909.500000;0.008562
stilt316_12;8;316;66;57;57;1165184.000000;0.002788
stilt316_12;8;316;67;19;19;948135.625000;0.000381
stilt316_12;8;316;68;52;52;879647.250000;0.003074
stilt316_12;8;316;69;89;89;1294491.000000;0.006119
stilt316_12;8;316;70;41;41;846287.250000;0.001986
stilt316_12;8;316;71;99;99;1433802.375000;0.006836
stilt316_12;8;316;72;92;92;1335024.000000;0.006340
stilt316_12;8;316;73;75;75;913362.875000;0.006159
stilt316_12;8;316;74;43;43;1346834.250000;0.001373
stilt316_12;8;316;75;81;81;1173984.250000;0.005589
